user_id,age,gender,location,channel_name,category,channel_followers,channel_total_likes,channel_total_shares,channel_total_reposts,user_rating,watch_time_sec,interaction_score,last_watch_date
U201,40,Female,HCM,@netflix_vn,Movie,5523782,119424477,2483357,993342,2,2,0.367,11/27/2025
U201,40,Female,HCM,@goc_lam_dep,Beauty,2392068,28855332,829657,331862,2,25,0.11,11/21/2025
U201,40,Female,HCM,@rapviet_official,Music,6552724,98021789,2469675,987870,5,247,0.969,11/19/2025
U201,40,Female,HCM,@changmakeup,Beauty,5054786,53112097,1508819,603527,5,531,0.921,11/19/2025
U201,40,Female,HCM,@phim_review_nhanh,Movie,3187090,42973696,705103,282041,5,480,0.958,11/16/2025
U201,40,Female,HCM,@kenh14_news,News,5144898,107675787,1939303,775721,4,145,0.669,11/25/2025
U201,40,Female,HCM,@xe_hay_review,Auto,3242389,34705837,518222,207288,3,57,0.588,11/17/2025
U201,40,Female,HCM,@schannel,Review,4383898,46711815,1228894,491557,4,115,0.719,11/22/2025
U201,40,Female,HCM,@batdongsan_thucte,RealEstate,1614492,18481707,275210,110084,4,103,0.762,11/4/2025
U201,40,Female,HCM,@hanoi_foodie,Food,2616265,30523892,895688,358275,3,46,0.468,11/2/2025
U202,42,Other,DaNang,@chanhtuoireview,Travel,2721741,37674505,775053,310021,4,154,0.682,11/24/2025
U202,42,Other,DaNang,@showbiz_bi_mat,Entertainment,3045099,34505360,745423,298169,1,10,0.173,11/9/2025
U202,42,Other,DaNang,@meo_map_u,Pets,2479906,52474387,953522,381408,1,3,0.099,11/14/2025
U202,42,Other,DaNang,@kenh14_news,News,5144898,107675787,1939303,775721,2,14,0.288,11/5/2025
U202,42,Other,DaNang,@ielts_fighter,Education,2452160,57941501,598588,239435,4,102,0.69,11/14/2025
U202,42,Other,DaNang,@longchun,Comedy,4877399,50625261,624520,249808,1,26,0.24,11/13/2025
U202,42,Other,DaNang,@batdongsan_thucte,RealEstate,1614492,18481707,275210,110084,2,13,0.348,11/17/2025
U202,42,Other,DaNang,@hongocha,Music,6074570,95811027,1603990,641596,3,37,0.485,11/12/2025
U202,42,Other,DaNang,@gym_motivation,Health,2507999,53077938,1028534,411413,3,32,0.589,11/27/2025
U202,42,Other,DaNang,@netflix_vn,Movie,5523782,119424477,2483357,993342,5,135,0.867,11/26/2025
U202,42,Other,DaNang,@tips_congnghe,Tech,1963008,36500796,947262,378904,3,49,0.548,11/25/2025
U203,29,Other,HaiPhong,@lienquan_mobile,Gaming,6454966,80971801,1836159,734463,2,14,0.221,11/6/2025
U203,29,Other,HaiPhong,@vtv24news,News,4412462,91404582,1957404,782961,5,527,0.936,11/8/2025
U203,29,Other,HaiPhong,@phim_review_nhanh,Movie,3187090,42973696,705103,282041,3,55,0.626,11/29/2025
U203,29,Other,HaiPhong,@schannel,Review,4383898,46711815,1228894,491557,2,19,0.225,11/17/2025
U203,29,Other,HaiPhong,@pet_cute_vn,Pets,3757230,67409072,892566,357026,4,63,0.833,11/22/2025
U203,29,Other,HaiPhong,@hongocha,Music,6074570,95811027,1603990,641596,4,155,0.793,11/2/2025
U203,29,Other,HaiPhong,@netflix_vn,Movie,5523782,119424477,2483357,993342,2,17,0.164,11/8/2025
U203,29,Other,HaiPhong,@english_daily,Education,2085683,22029838,365666,146266,5,262,0.895,11/2/2025
U203,29,Other,HaiPhong,@saigon_amthuc,Food,2641912,54601394,640038,256015,4,67,0.678,11/4/2025
U203,29,Other,HaiPhong,@longchun,Comedy,4877399,50625261,624520,249808,4,141,0.825,11/23/2025
U204,40,Female,Hanoi,@tips_congnghe,Tech,1963008,36500796,947262,378904,3,56,0.615,11/1/2025
U204,40,Female,Hanoi,@music_trending_vn,Music,3625739,37471871,393496,157398,3,59,0.474,11/21/2025
U204,40,Female,Hanoi,@meo_map_u,Pets,2479906,52474387,953522,381408,2,12,0.271,11/20/2025
U204,40,Female,Hanoi,@showbiz_bi_mat,Entertainment,3045099,34505360,745423,298169,4,157,0.731,11/25/2025
U204,40,Female,Hanoi,@ciin_dance,Dance,4416257,81453937,1378244,551297,4,66,0.762,11/26/2025
U204,40,Female,Hanoi,@yoga_tainha,Health,2128204,49993668,1213763,485505,4,83,0.658,11/19/2025
U204,40,Female,Hanoi,@vatvo_studio,Tech,4553155,68601295,1017022,406808,3,34,0.424,11/20/2025
U204,40,Female,Hanoi,@lienquan_mobile,Gaming,6454966,80971801,1836159,734463,4,95,0.704,12/1/2025
U204,40,Female,Hanoi,@1977vlog,Comedy,4643578,110004314,1181951,472780,3,60,0.409,11/19/2025
U204,40,Female,Hanoi,@chungkhoan_abc,Finance,2062340,23389139,621478,248591,5,399,0.963,11/5/2025
U204,40,Female,Hanoi,@fashion_week_vn,Fashion,2522436,41597430,1188565,475426,3,30,0.531,11/4/2025
U204,40,Female,Hanoi,@taichinh_canhan,Finance,2091837,48735420,1257149,502859,3,33,0.401,11/8/2025
U204,40,Female,Hanoi,@pubg_mobile_vn,Gaming,4306025,100984402,2477906,991162,3,35,0.559,11/5/2025
U204,40,Female,Hanoi,@checkin_vietnam,Travel,3189533,39182714,939562,375824,1,8,0.242,11/25/2025
U204,40,Female,Hanoi,@manchester_vn,Sports,4921955,89810131,1229895,491958,5,168,0.867,11/18/2025
U205,45,Male,HaiPhong,@xe_hay_review,Auto,3242389,34705837,518222,207288,4,64,0.79,11/6/2025
U205,45,Male,HaiPhong,@daily_vlog_an,Vlog,1805404,36587930,1065347,426138,1,14,0.028,11/14/2025
U205,45,Male,HaiPhong,@chungkhoan_abc,Finance,2062340,23389139,621478,248591,1,17,0.274,11/2/2025
U205,45,Male,HaiPhong,@hanoi_foodie,Food,2616265,30523892,895688,358275,4,126,0.665,11/20/2025
U205,45,Male,HaiPhong,@ciin_dance,Dance,4416257,81453937,1378244,551297,4,85,0.655,11/20/2025
U205,45,Male,HaiPhong,@hongocha,Music,6074570,95811027,1603990,641596,5,508,0.989,11/21/2025
U205,45,Male,HaiPhong,@manchester_vn,Sports,4921955,89810131,1229895,491958,5,151,0.98,11/4/2025
U205,45,Male,HaiPhong,@ielts_fighter,Education,2452160,57941501,598588,239435,3,45,0.53,11/24/2025
U205,45,Male,HaiPhong,@vatvo_studio,Tech,4553155,68601295,1017022,406808,2,5,0.136,11/17/2025
U205,45,Male,HaiPhong,@haithoai_tv,Comedy,3913344,58851980,1163047,465218,5,342,0.882,11/10/2025
U205,45,Male,HaiPhong,@changmakeup,Beauty,5054786,53112097,1508819,603527,5,265,0.866,12/1/2025
U205,45,Male,HaiPhong,@phim_review_nhanh,Movie,3187090,42973696,705103,282041,3,46,0.478,11/27/2025
U205,45,Male,HaiPhong,@mixigaming,Gaming,7290837,112133680,1820871,728348,4,107,0.779,11/8/2025
U206,44,Male,CanTho,@ciin_dance,Dance,4416257,81453937,1378244,551297,2,14,0.03,11/15/2025
U206,44,Male,CanTho,@yoga_tainha,Health,2128204,49993668,1213763,485505,5,482,0.98,11/23/2025
U206,44,Male,CanTho,@checkin_vietnam,Travel,3189533,39182714,939562,375824,4,66,0.677,11/11/2025
U206,44,Male,CanTho,@khoapug,Travel,5137163,54857798,1496626,598650,3,46,0.611,11/8/2025
U206,44,Male,CanTho,@english_daily,Education,2085683,22029838,365666,146266,1,6,0.064,11/24/2025
U206,44,Male,CanTho,@vatly_thuchanh,Education,1616754,18007797,246575,98630,5,377,0.876,11/28/2025
U206,44,Male,CanTho,@bongda_plus,Sports,4233678,60654861,1147015,458806,4,91,0.772,11/23/2025
U206,44,Male,CanTho,@hanoi_foodie,Food,2616265,30523892,895688,358275,4,141,0.792,11/15/2025
U206,44,Male,CanTho,@mixigaming,Gaming,7290837,112133680,1820871,728348,3,50,0.436,11/13/2025
U206,44,Male,CanTho,@lichsu_vietnam,Education,1877074,39076903,832885,333154,1,28,0.231,11/6/2025
U206,44,Male,CanTho,@showbiz_bi_mat,Entertainment,3045099,34505360,745423,298169,4,138,0.827,11/13/2025
U206,44,Male,CanTho,@bacsi_chinhminh,Health,3604597,87810243,2039008,815603,5,447,0.866,11/14/2025
U206,44,Male,CanTho,@1977vlog,Comedy,4643578,110004314,1181951,472780,4,87,0.674,11/15/2025
U206,44,Male,CanTho,@toc_dep_moingay,Beauty,1639506,32542852,558276,223310,5,431,0.885,11/4/2025
U206,44,Male,CanTho,@hongocha,Music,6074570,95811027,1603990,641596,3,48,0.554,11/26/2025
U207,40,Female,DaNang,@beduy_food,Food,2796437,44839552,1184534,473813,1,5,0.375,11/26/2025
U207,40,Female,DaNang,@vatvo_studio,Tech,4553155,68601295,1017022,406808,2,27,0.082,11/6/2025
U207,40,Female,DaNang,@english_daily,Education,2085683,22029838,365666,146266,3,45,0.533,11/23/2025
U207,40,Female,DaNang,@saigon_amthuc,Food,2641912,54601394,640038,256015,4,100,0.72,11/10/2025
U207,40,Female,DaNang,@lienquan_mobile,Gaming,6454966,80971801,1836159,734463,2,23,0.37,11/13/2025
U207,40,Female,DaNang,@manchester_vn,Sports,4921955,89810131,1229895,491958,5,250,0.988,11/1/2025
U207,40,Female,DaNang,@haithoai_tv,Comedy,3913344,58851980,1163047,465218,3,44,0.531,11/27/2025
U207,40,Female,DaNang,@nauan_cung_toi,Food,1843898,20850579,485528,194211,4,108,0.821,11/1/2025
U208,30,Other,Hanoi,@ielts_fighter,Education,2452160,57941501,598588,239435,4,158,0.707,11/13/2025
U208,30,Other,Hanoi,@bongda_plus,Sports,4233678,60654861,1147015,458806,4,169,0.765,11/22/2025
U208,30,Other,Hanoi,@duytham,Tech,5390827,61607220,1121879,448751,4,96,0.78,11/21/2025
U208,30,Other,Hanoi,@ciin_dance,Dance,4416257,81453937,1378244,551297,4,70,0.833,11/5/2025
U208,30,Other,Hanoi,@kenh14_news,News,5144898,107675787,1939303,775721,4,115,0.699,11/3/2025
U208,30,Other,Hanoi,@giadinh_cam,Vlog,3388037,42069510,868121,347248,2,14,0.351,11/1/2025
U208,30,Other,Hanoi,@phim_review_nhanh,Movie,3187090,42973696,705103,282041,3,58,0.609,11/14/2025
U208,30,Other,Hanoi,@haithoai_tv,Comedy,3913344,58851980,1163047,465218,3,60,0.556,11/25/2025
U208,30,Other,Hanoi,@daily_vlog_an,Vlog,1805404,36587930,1065347,426138,3,53,0.578,11/2/2025
U208,30,Other,Hanoi,@checkin_vietnam,Travel,3189533,39182714,939562,375824,3,40,0.403,11/30/2025
U208,30,Other,Hanoi,@1977vlog,Comedy,4643578,110004314,1181951,472780,2,17,0.103,11/19/2025
U208,30,Other,Hanoi,@toc_dep_moingay,Beauty,1639506,32542852,558276,223310,4,74,0.684,11/23/2025
U208,30,Other,Hanoi,@music_trending_vn,Music,3625739,37471871,393496,157398,1,11,0.216,11/3/2025
U208,30,Other,Hanoi,@streamer_virus,Gaming,5790901,120692209,2499161,999664,2,20,0.213,11/28/2025
U208,30,Other,Hanoi,@localbrand_vn,Fashion,2109811,43162485,824651,329860,2,2,0.018,11/23/2025
U209,34,Other,DaNang,@nhay_cung_idol,Dance,2962202,30938161,893025,357210,3,41,0.607,11/3/2025
U209,34,Other,DaNang,@nauan_cung_toi,Food,1843898,20850579,485528,194211,1,23,0.225,11/19/2025
U209,34,Other,DaNang,@lichsu_vietnam,Education,1877074,39076903,832885,333154,5,407,0.971,11/3/2025
U209,34,Other,DaNang,@schannel,Review,4383898,46711815,1228894,491557,3,41,0.43,11/23/2025
U209,34,Other,DaNang,@yoga_tainha,Health,2128204,49993668,1213763,485505,4,100,0.689,11/10/2025
U209,34,Other,DaNang,@hongocha,Music,6074570,95811027,1603990,641596,3,35,0.613,11/16/2025
U209,34,Other,DaNang,@hanoi_foodie,Food,2616265,30523892,895688,358275,3,33,0.488,11/22/2025
U210,37,Female,CanTho,@changmakeup,Beauty,5054786,53112097,1508819,603527,3,44,0.502,11/8/2025
U210,37,Female,CanTho,@english_daily,Education,2085683,22029838,365666,146266,5,482,0.902,11/3/2025
U210,37,Female,CanTho,@lienquan_mobile,Gaming,6454966,80971801,1836159,734463,5,256,0.946,11/28/2025
U210,37,Female,CanTho,@manchester_vn,Sports,4921955,89810131,1229895,491958,3,56,0.456,11/17/2025
U210,37,Female,CanTho,@chanhtuoireview,Travel,2721741,37674505,775053,310021,1,13,0.146,11/26/2025
U210,37,Female,CanTho,@fashion_week_vn,Fashion,2522436,41597430,1188565,475426,5,600,0.922,11/11/2025
U210,37,Female,CanTho,@chungkhoan_abc,Finance,2062340,23389139,621478,248591,4,105,0.793,11/7/2025
U210,37,Female,CanTho,@phim_review_nhanh,Movie,3187090,42973696,705103,282041,1,29,0.175,11/27/2025
U210,37,Female,CanTho,@nhay_cung_idol,Dance,2962202,30938161,893025,357210,5,152,0.987,11/29/2025
U211,55,Male,CanTho,@nauan_cung_toi,Food,1843898,20850579,485528,194211,4,104,0.805,11/8/2025
U211,55,Male,CanTho,@lienquan_mobile,Gaming,6454966,80971801,1836159,734463,2,27,0.173,11/11/2025
U211,55,Male,CanTho,@checkin_vietnam,Travel,3189533,39182714,939562,375824,5,280,0.971,11/17/2025
U211,55,Male,CanTho,@nhay_cung_idol,Dance,2962202,30938161,893025,357210,2,9,0.138,11/13/2025
U211,55,Male,CanTho,@fashion_week_vn,Fashion,2522436,41597430,1188565,475426,2,21,0.084,11/10/2025
U211,55,Male,CanTho,@daily_vlog_an,Vlog,1805404,36587930,1065347,426138,1,1,0.17,11/14/2025
U212,32,Female,HaiPhong,@chanhtuoireview,Travel,2721741,37674505,775053,310021,2,20,0.298,11/23/2025
U212,32,Female,HaiPhong,@vatvo_studio,Tech,4553155,68601295,1017022,406808,4,169,0.827,11/21/2025
U212,32,Female,HaiPhong,@xe_hay_review,Auto,3242389,34705837,518222,207288,3,52,0.474,11/14/2025
U212,32,Female,HaiPhong,@ciin_dance,Dance,4416257,81453937,1378244,551297,3,50,0.632,11/4/2025
U212,32,Female,HaiPhong,@ielts_fighter,Education,2452160,57941501,598588,239435,4,113,0.729,12/1/2025
U212,32,Female,HaiPhong,@lichsu_vietnam,Education,1877074,39076903,832885,333154,2,4,0.06,11/13/2025
U212,32,Female,HaiPhong,@english_daily,Education,2085683,22029838,365666,146266,1,21,0.157,11/26/2025
U212,32,Female,HaiPhong,@chungkhoan_abc,Finance,2062340,23389139,621478,248591,5,191,0.97,11/8/2025
U212,32,Female,HaiPhong,@changmakeup,Beauty,5054786,53112097,1508819,603527,3,60,0.426,11/19/2025
U212,32,Female,HaiPhong,@hongocha,Music,6074570,95811027,1603990,641596,4,90,0.67,11/7/2025
U212,32,Female,HaiPhong,@pet_cute_vn,Pets,3757230,67409072,892566,357026,3,45,0.575,12/1/2025
U213,17,Male,DaNang,@dantri_official,News,4710642,77754076,1370508,548203,5,155,0.894,11/16/2025
U213,17,Male,DaNang,@schannel,Review,4383898,46711815,1228894,491557,1,7,0.051,11/20/2025
U213,17,Male,DaNang,@xe_hay_review,Auto,3242389,34705837,518222,207288,2,9,0.118,11/17/2025
U213,17,Male,DaNang,@ciin_dance,Dance,4416257,81453937,1378244,551297,4,112,0.667,11/12/2025
U213,17,Male,DaNang,@ielts_fighter,Education,2452160,57941501,598588,239435,2,29,0.282,11/20/2025
U213,17,Male,DaNang,@checkin_vietnam,Travel,3189533,39182714,939562,375824,5,229,0.898,11/16/2025
U213,17,Male,DaNang,@haithoai_tv,Comedy,3913344,58851980,1163047,465218,2,21,0.309,11/25/2025
U213,17,Male,DaNang,@goc_lam_dep,Beauty,2392068,28855332,829657,331862,4,122,0.697,11/6/2025
U213,17,Male,DaNang,@meo_map_u,Pets,2479906,52474387,953522,381408,3,35,0.409,11/15/2025
U213,17,Male,DaNang,@duytham,Tech,5390827,61607220,1121879,448751,4,145,0.781,11/19/2025
U213,17,Male,DaNang,@kenh14_news,News,5144898,107675787,1939303,775721,4,156,0.665,11/8/2025
U213,17,Male,DaNang,@vtv24news,News,4412462,91404582,1957404,782961,2,3,0.125,11/14/2025
U213,17,Male,DaNang,@taichinh_canhan,Finance,2091837,48735420,1257149,502859,3,31,0.625,11/6/2025
U213,17,Male,DaNang,@pet_cute_vn,Pets,3757230,67409072,892566,357026,4,92,0.807,11/28/2025
U213,17,Male,DaNang,@showbiz_bi_mat,Entertainment,3045099,34505360,745423,298169,3,33,0.458,11/2/2025
U214,46,Male,Hanoi,@phim_review_nhanh,Movie,3187090,42973696,705103,282041,5,538,0.908,11/8/2025
U214,46,Male,Hanoi,@giadinh_cam,Vlog,3388037,42069510,868121,347248,1,2,0.221,11/13/2025
U214,46,Male,Hanoi,@showbiz_bi_mat,Entertainment,3045099,34505360,745423,298169,1,4,0.137,11/3/2025
U214,46,Male,Hanoi,@batdongsan_thucte,RealEstate,1614492,18481707,275210,110084,4,161,0.654,11/3/2025
U214,46,Male,Hanoi,@longchun,Comedy,4877399,50625261,624520,249808,3,39,0.465,11/11/2025
U214,46,Male,Hanoi,@toc_dep_moingay,Beauty,1639506,32542852,558276,223310,5,331,0.91,11/6/2025
U214,46,Male,Hanoi,@bacsi_chinhminh,Health,3604597,87810243,2039008,815603,3,34,0.637,11/18/2025
U214,46,Male,Hanoi,@lienquan_mobile,Gaming,6454966,80971801,1836159,734463,2,29,0.176,11/14/2025
U214,46,Male,Hanoi,@khoapug,Travel,5137163,54857798,1496626,598650,5,364,0.969,11/16/2025
U214,46,Male,Hanoi,@nhay_cung_idol,Dance,2962202,30938161,893025,357210,3,58,0.476,11/24/2025
U214,46,Male,Hanoi,@1977vlog,Comedy,4643578,110004314,1181951,472780,4,170,0.729,12/1/2025
U214,46,Male,Hanoi,@meo_map_u,Pets,2479906,52474387,953522,381408,1,22,0.359,11/13/2025
U214,46,Male,Hanoi,@bongda_plus,Sports,4233678,60654861,1147015,458806,4,167,0.762,11/24/2025
U215,53,Female,HCM,@khoapug,Travel,5137163,54857798,1496626,598650,4,115,0.802,11/16/2025
U215,53,Female,HCM,@streamer_virus,Gaming,5790901,120692209,2499161,999664,3,50,0.439,11/24/2025
U215,53,Female,HCM,@nauan_cung_toi,Food,1843898,20850579,485528,194211,4,117,0.785,11/9/2025
U215,53,Female,HCM,@tips_congnghe,Tech,1963008,36500796,947262,378904,3,44,0.584,11/9/2025
U215,53,Female,HCM,@meo_map_u,Pets,2479906,52474387,953522,381408,5,204,0.902,11/14/2025
U215,53,Female,HCM,@ciin_dance,Dance,4416257,81453937,1378244,551297,4,103,0.667,11/11/2025
U215,53,Female,HCM,@showbiz_bi_mat,Entertainment,3045099,34505360,745423,298169,5,500,0.922,11/27/2025
U215,53,Female,HCM,@pubg_mobile_vn,Gaming,4306025,100984402,2477906,991162,5,152,0.854,11/19/2025
U215,53,Female,HCM,@longchun,Comedy,4877399,50625261,624520,249808,4,91,0.712,11/11/2025
U215,53,Female,HCM,@mixigaming,Gaming,7290837,112133680,1820871,728348,3,43,0.549,11/22/2025
U216,43,Female,Hanoi,@localbrand_vn,Fashion,2109811,43162485,824651,329860,1,27,0.065,12/1/2025
U216,43,Female,Hanoi,@english_daily,Education,2085683,22029838,365666,146266,4,126,0.739,11/7/2025
U216,43,Female,Hanoi,@lichsu_vietnam,Education,1877074,39076903,832885,333154,5,526,0.926,11/22/2025
U216,43,Female,Hanoi,@haithoai_tv,Comedy,3913344,58851980,1163047,465218,3,33,0.598,11/29/2025
U216,43,Female,Hanoi,@phim_review_nhanh,Movie,3187090,42973696,705103,282041,4,68,0.716,11/24/2025
U217,18,Male,DaNang,@saigon_amthuc,Food,2641912,54601394,640038,256015,4,80,0.745,11/3/2025
U217,18,Male,DaNang,@lienquan_mobile,Gaming,6454966,80971801,1836159,734463,1,2,0.384,11/16/2025
U217,18,Male,DaNang,@streamer_virus,Gaming,5790901,120692209,2499161,999664,4,168,0.835,11/2/2025
U217,18,Male,DaNang,@schannel,Review,4383898,46711815,1228894,491557,1,12,0.132,11/21/2025
U217,18,Male,DaNang,@haithoai_tv,Comedy,3913344,58851980,1163047,465218,4,147,0.694,12/1/2025
U217,18,Male,DaNang,@gym_motivation,Health,2507999,53077938,1028534,411413,2,27,0.086,11/6/2025
U217,18,Male,DaNang,@phim_review_nhanh,Movie,3187090,42973696,705103,282041,3,33,0.413,11/26/2025
U217,18,Male,DaNang,@mixigaming,Gaming,7290837,112133680,1820871,728348,4,159,0.835,11/15/2025
U217,18,Male,DaNang,@english_daily,Education,2085683,22029838,365666,146266,2,17,0.233,11/12/2025
U217,18,Male,DaNang,@dantri_official,News,4710642,77754076,1370508,548203,2,25,0.153,11/6/2025
U217,18,Male,DaNang,@beduy_food,Food,2796437,44839552,1184534,473813,5,388,0.987,11/8/2025
U218,39,Male,HaiPhong,@khoapug,Travel,5137163,54857798,1496626,598650,4,124,0.831,11/1/2025
U218,39,Male,HaiPhong,@schannel,Review,4383898,46711815,1228894,491557,5,558,0.948,11/8/2025
U218,39,Male,HaiPhong,@daily_vlog_an,Vlog,1805404,36587930,1065347,426138,3,49,0.402,11/3/2025
U218,39,Male,HaiPhong,@lienquan_mobile,Gaming,6454966,80971801,1836159,734463,1,25,0.257,11/1/2025
U218,39,Male,HaiPhong,@phim_review_nhanh,Movie,3187090,42973696,705103,282041,5,231,0.874,11/14/2025
U218,39,Male,HaiPhong,@goc_lam_dep,Beauty,2392068,28855332,829657,331862,4,102,0.692,11/28/2025
U219,45,Male,Hanoi,@ielts_fighter,Education,2452160,57941501,598588,239435,3,57,0.401,11/7/2025
U219,45,Male,Hanoi,@chanhtuoireview,Travel,2721741,37674505,775053,310021,2,23,0.061,11/27/2025
U219,45,Male,Hanoi,@streamer_virus,Gaming,5790901,120692209,2499161,999664,4,79,0.716,11/9/2025
U219,45,Male,Hanoi,@localbrand_vn,Fashion,2109811,43162485,824651,329860,3,42,0.484,11/11/2025
U219,45,Male,Hanoi,@batdongsan_thucte,RealEstate,1614492,18481707,275210,110084,2,3,0.024,11/30/2025
U219,45,Male,Hanoi,@kenh14_news,News,5144898,107675787,1939303,775721,3,54,0.434,11/12/2025
U220,28,Female,DaNang,@localbrand_vn,Fashion,2109811,43162485,824651,329860,3,34,0.473,11/10/2025
U220,28,Female,DaNang,@daily_vlog_an,Vlog,1805404,36587930,1065347,426138,4,152,0.822,11/19/2025
U220,28,Female,DaNang,@checkin_vietnam,Travel,3189533,39182714,939562,375824,4,72,0.797,11/17/2025
U220,28,Female,DaNang,@rapviet_official,Music,6552724,98021789,2469675,987870,5,598,0.854,11/8/2025
U220,28,Female,DaNang,@duytham,Tech,5390827,61607220,1121879,448751,5,268,0.952,11/17/2025
U220,28,Female,DaNang,@toc_dep_moingay,Beauty,1639506,32542852,558276,223310,3,43,0.619,11/28/2025
U220,28,Female,DaNang,@nhay_cung_idol,Dance,2962202,30938161,893025,357210,3,57,0.56,11/8/2025
U220,28,Female,DaNang,@phim_review_nhanh,Movie,3187090,42973696,705103,282041,4,79,0.752,11/14/2025
U221,23,Female,Hanoi,@gym_motivation,Health,2507999,53077938,1028534,411413,4,118,0.768,11/12/2025
U221,23,Female,Hanoi,@dantri_official,News,4710642,77754076,1370508,548203,4,153,0.807,11/2/2025
U221,23,Female,Hanoi,@schannel,Review,4383898,46711815,1228894,491557,2,11,0.054,11/11/2025
U221,23,Female,Hanoi,@kenh14_news,News,5144898,107675787,1939303,775721,4,160,0.738,11/13/2025
U221,23,Female,Hanoi,@meo_map_u,Pets,2479906,52474387,953522,381408,1,4,0.004,11/17/2025
U221,23,Female,Hanoi,@netflix_vn,Movie,5523782,119424477,2483357,993342,3,45,0.492,11/11/2025
U221,23,Female,Hanoi,@nhay_cung_idol,Dance,2962202,30938161,893025,357210,3,39,0.471,11/1/2025
U221,23,Female,Hanoi,@khoapug,Travel,5137163,54857798,1496626,598650,4,108,0.699,11/6/2025
U221,23,Female,Hanoi,@duytham,Tech,5390827,61607220,1121879,448751,4,124,0.779,11/7/2025
U222,22,Female,Hanoi,@showbiz_bi_mat,Entertainment,3045099,34505360,745423,298169,5,173,0.938,11/14/2025
U222,22,Female,Hanoi,@netflix_vn,Movie,5523782,119424477,2483357,993342,1,10,0.205,11/23/2025
U222,22,Female,Hanoi,@vatvo_studio,Tech,4553155,68601295,1017022,406808,3,56,0.435,11/10/2025
U222,22,Female,Hanoi,@kenh14_news,News,5144898,107675787,1939303,775721,4,111,0.767,11/6/2025
U222,22,Female,Hanoi,@ciin_dance,Dance,4416257,81453937,1378244,551297,3,45,0.476,11/26/2025
U222,22,Female,Hanoi,@yoga_tainha,Health,2128204,49993668,1213763,485505,4,82,0.719,12/1/2025
U223,41,Female,Hanoi,@music_trending_vn,Music,3625739,37471871,393496,157398,1,15,0.323,11/23/2025
U223,41,Female,Hanoi,@vtv24news,News,4412462,91404582,1957404,782961,5,396,0.863,11/20/2025
U223,41,Female,Hanoi,@streamer_virus,Gaming,5790901,120692209,2499161,999664,1,1,0.01,11/13/2025
U223,41,Female,Hanoi,@gym_motivation,Health,2507999,53077938,1028534,411413,4,121,0.795,11/2/2025
U223,41,Female,Hanoi,@schannel,Review,4383898,46711815,1228894,491557,5,285,0.96,11/8/2025
U223,41,Female,Hanoi,@mixigaming,Gaming,7290837,112133680,1820871,728348,3,58,0.469,11/17/2025
U223,41,Female,Hanoi,@beduy_food,Food,2796437,44839552,1184534,473813,1,10,0.231,11/9/2025
U223,41,Female,Hanoi,@dantri_official,News,4710642,77754076,1370508,548203,5,430,0.871,11/24/2025
U223,41,Female,Hanoi,@vatly_thuchanh,Education,1616754,18007797,246575,98630,4,111,0.82,11/13/2025
U224,18,Male,HCM,@goc_lam_dep,Beauty,2392068,28855332,829657,331862,4,78,0.68,11/20/2025
U224,18,Male,HCM,@dantri_official,News,4710642,77754076,1370508,548203,2,2,0.358,11/21/2025
U224,18,Male,HCM,@checkin_vietnam,Travel,3189533,39182714,939562,375824,3,59,0.604,11/26/2025
U224,18,Male,HCM,@vtv24news,News,4412462,91404582,1957404,782961,4,88,0.816,11/15/2025
U224,18,Male,HCM,@toc_dep_moingay,Beauty,1639506,32542852,558276,223310,2,5,0.04,11/6/2025
U224,18,Male,HCM,@bacsi_chinhminh,Health,3604597,87810243,2039008,815603,3,36,0.487,11/15/2025
U224,18,Male,HCM,@haithoai_tv,Comedy,3913344,58851980,1163047,465218,5,560,0.954,11/18/2025
U224,18,Male,HCM,@meo_map_u,Pets,2479906,52474387,953522,381408,4,120,0.729,11/22/2025
U224,18,Male,HCM,@1977vlog,Comedy,4643578,110004314,1181951,472780,3,53,0.563,11/22/2025
U224,18,Male,HCM,@yoga_tainha,Health,2128204,49993668,1213763,485505,4,131,0.696,11/5/2025
U225,18,Female,DaNang,@localbrand_vn,Fashion,2109811,43162485,824651,329860,2,3,0.273,11/28/2025
U225,18,Female,DaNang,@manchester_vn,Sports,4921955,89810131,1229895,491958,5,550,0.883,11/17/2025
U225,18,Female,DaNang,@xe_hay_review,Auto,3242389,34705837,518222,207288,4,105,0.751,11/4/2025
U225,18,Female,DaNang,@giadinh_cam,Vlog,3388037,42069510,868121,347248,3,46,0.484,11/29/2025
U225,18,Female,DaNang,@batdongsan_thucte,RealEstate,1614492,18481707,275210,110084,4,113,0.723,11/4/2025
U225,18,Female,DaNang,@gym_motivation,Health,2507999,53077938,1028534,411413,4,153,0.773,11/5/2025
U225,18,Female,DaNang,@vatly_thuchanh,Education,1616754,18007797,246575,98630,1,21,0.311,11/10/2025
U225,18,Female,DaNang,@duytham,Tech,5390827,61607220,1121879,448751,3,53,0.44,11/13/2025
U225,18,Female,DaNang,@pet_cute_vn,Pets,3757230,67409072,892566,357026,5,456,0.883,11/1/2025
U225,18,Female,DaNang,@vtv24news,News,4412462,91404582,1957404,782961,5,129,0.932,11/23/2025
U225,18,Female,DaNang,@longchun,Comedy,4877399,50625261,624520,249808,5,231,0.996,11/6/2025
